"DateTime","Depth","TOT_tp"
"2017-09-18",21,0.129141403379631
"2017-09-18",11.5,0.129141403379631
"2017-09-18",4.5,0.193712105069446
"2017-08-22",3.5,0.0968560525347229
"2017-08-22",10.5,0.129141403379631
"2017-08-22",19,0.161426754224538
"2017-07-18",8,0.193712105069446
"2017-07-18",20,0.193712105069446
"2017-07-18",3,0.129141403379631
"2017-06-20",7.5,0.129141403379631
"2017-06-20",21,0.161426754224538
"2017-06-20",2,0.129141403379631
"2016-09-28",13.5,0.161426754224538
"2016-09-28",23,0.129141403379631
"2016-09-28",5.5,0.0645707016898153
"2016-08-23",21.5,0.161426754224538
"2016-08-23",11.5,0.161426754224538
"2016-08-23",4.5,0.129141403379631
"2016-07-18",20.5,0.193712105069446
"2016-07-18",3,0.129141403379631
"2016-07-18",9,0.161426754224538
"2016-06-21",4.5,0.129141403379631
"2016-06-21",20.5,0.0645707016898153
"2016-06-21",9.5,0.451994911828707
"2016-05-31",5.5,0.0322853508449076
"2016-05-31",18.5,0.0645707016898153
"2016-05-31",2,0.0322853508449076
"2015-09-21",12,0.193712105069446
"2015-09-21",4,0.129141403379631
"2015-09-21",22,0.193712105069446
"2015-08-10",4,0.0968560525347229
"2015-08-10",10,0.129141403379631
"2015-08-10",22,0.161426754224538
"2015-07-20",2,0.129141403379631
"2015-07-20",9,0.161426754224538
"2015-07-20",22,0.161426754224538
"2015-06-22",22,0.193712105069446
"2015-06-22",3,0.129141403379631
"2015-06-22",10,0.161426754224538
"2014-09-15",22,0.258282806759261
"2014-09-15",12,0.129141403379631
"2014-09-15",5,0.0968560525347229
"2014-08-19",4,0.129141403379631
"2014-08-19",11,0.0968560525347229
"2014-08-19",22,0.129141403379631
"2014-07-22",3,0.129141403379631
"2014-07-22",10,0.193712105069446
"2014-07-22",22,0.129141403379631
"2014-06-09",2,0.193712105069446
"2014-06-09",21,0.193712105069446
"2014-06-09",6,0.193712105069446
"2014-05-27",12,0.193712105069446
"2014-05-27",22,0.193712105069446
"2014-05-27",6,0.0968560525347229
"2013-09-17",22,0.161426754224538
"2013-09-17",11,0.161426754224538
"2013-09-17",4,0.129141403379631
"2013-08-19",23,0.193712105069446
"2013-08-19",11,0.225997455914353
"2013-08-19",4,0.161426754224538
"2013-07-15",8,0.161426754224538
"2013-07-15",0,0.129141403379631
"2013-07-15",22,0.161426754224538
"2013-06-17",4,0.225997455914353
"2013-06-17",9,0.193712105069446
"2013-06-17",21,0.225997455914353
"2012-09-17",4,0.161426754224538
"2012-09-17",11,0.225997455914353
"2012-09-17",22,0.193712105069446
"2012-08-20",10,0.225997455914353
"2012-08-20",4,0.129141403379631
"2012-08-20",22,0.225997455914353
"2012-07-23",3,0.129141403379631
"2012-07-23",10,0.225997455914353
"2012-07-23",23,0.225997455914353
"2012-06-19",3,0.161426754224538
"2012-06-19",20,0.193712105069446
"2012-06-19",8,0.225997455914353
"2012-05-23",18,0.258282806759261
"2012-05-23",6,0.225997455914353
"2012-05-23",2,0.193712105069446
"2011-09-19",22,0.193712105069446
"2011-09-19",4,0.193712105069446
"2011-09-19",12,0.161426754224538
"2011-08-18",14,0.161426754224538
"2011-08-18",10,0.193712105069446
"2011-08-18",4,0.161426754224538
"2011-07-19",4,0.161426754224538
"2011-07-19",22,0.225997455914353
"2011-07-19",10,0.193712105069446
"2011-06-21",8,0.161426754224538
"2011-06-21",22,0.193712105069446
"2011-06-21",2,0.129141403379631
"2011-05-31",18,0.225997455914353
"2011-05-31",6,0.225997455914353
"2011-05-31",2,0.161426754224538
"2010-09-13",12,0.161426754224538
"2010-09-13",20,0.161426754224538
"2010-09-13",6,0.129141403379631
"2010-08-17",11,0.161426754224538
"2010-08-17",4,0.0968560525347229
"2010-08-17",20,0.193712105069446
"2010-07-12",2,0.161426754224538
"2010-07-12",20,0.161426754224538
"2010-07-12",8,0.161426754224538
"2010-06-02",18,0.161426754224538
"2010-06-02",7,0.129141403379631
"2010-06-02",2,0.129141403379631
"2009-10-05",22,0.161426754224538
"2009-10-05",13,0.161426754224538
"2009-10-05",6,0.161426754224538
"2009-09-01",11,0.258282806759261
"2009-09-01",4,0.193712105069446
"2009-09-01",21,0.129141403379631
"2009-08-12",4,0.193712105069446
"2009-08-12",10,0.161426754224538
"2009-08-12",22,0.161426754224538
"2009-07-13",9,0.161426754224538
"2009-07-13",4,0.129141403379631
"2009-07-13",19,0.0322853508449076
"2009-06-22",4,0.129141403379631
"2009-06-22",9,0.161426754224538
"2009-06-22",20,0.193712105069446
"2009-05-26",4,0.161426754224538
"2009-05-26",8,0.193712105069446
"2009-05-26",19,0.129141403379631
"2008-09-02",22,0.161426754224538
"2008-09-02",4,0.129141403379631
"2008-09-02",11,0.161426754224538
"2008-07-29",22,0.225997455914353
"2008-07-29",3,0.193712105069446
"2008-07-29",10,0.161426754224538
"2008-07-01",3,0.0968560525347229
"2008-07-01",21,0.129141403379631
"2008-07-01",9,0.0968560525347229
"2008-06-03",20,0.129141403379631
"2008-06-03",12,0.129141403379631
"2008-06-03",4,0.129141403379631
"2007-09-11",4,0.161426754224538
"2007-09-11",12,0.161426754224538
"2007-09-11",22,0.161426754224538
"2007-08-14",4,0.161426754224538
"2007-08-14",8,0.161426754224538
"2007-08-14",20,0.161426754224538
"2007-07-16",22,0.129141403379631
"2007-07-16",10,0.161426754224538
"2007-07-16",4,0.161426754224538
"2007-06-11",7,0.322853508449076
"2007-06-11",4,0.161426754224538
"2007-06-11",10,0.161426754224538
"2006-10-09",6,0.129141403379631
"2006-10-09",22,0.161426754224538
"2006-10-09",13,0.161426754224538
"2006-09-11",20,0.161426754224538
"2006-09-11",4,0.161426754224538
"2006-09-11",10,0.193712105069446
"2006-07-24",3,0.193712105069446
"2006-07-24",10,0.193712105069446
"2006-07-24",20,0.161426754224538
"2006-07-05",3,0.161426754224538
"2006-07-05",8,0.193712105069446
"2006-07-05",17,0.161426754224538
"2006-05-31",6,0.193712105069446
"2006-05-31",2,0.193712105069446
"2006-05-31",17,0.161426754224538
"2005-09-14",4,0.0968560525347229
"2005-09-14",21,0.161426754224538
"2005-09-14",10,0.161426754224538
"2005-08-22",3,0.161426754224538
"2005-08-22",9,0.225997455914353
"2005-08-22",20,0.161426754224538
"2005-07-25",7,0.193712105069446
"2005-07-25",2,0.0968560525347229
"2005-07-25",18,0.225997455914353
"2005-06-27",22,0.129141403379631
"2005-06-27",2,0.129141403379631
"2005-06-27",10,0.193712105069446
"2004-09-20",5,0.161426754224538
"2004-09-20",24,0.161426754224538
"2004-09-20",13,0.129141403379631
"2004-08-23",11,0.129141403379631
"2004-08-23",19,0.129141403379631
"2004-08-23",4,0.129141403379631
"2004-07-26",4,0.193712105069446
"2004-07-26",10,0.161426754224538
"2004-07-26",0,0.129141403379631
"2004-06-21",9,0.161426754224538
"2004-06-21",18,0.161426754224538
"2004-06-21",2,0.129141403379631
"2004-05-25",20,0.225997455914353
"2004-05-25",8,0.193712105069446
"2004-05-25",4,0.161426754224538
"2003-09-22",22,0.129141403379631
"2003-09-22",4,0.419709560983799
"2003-09-22",12,0.161426754224538
"2003-08-18",22,0.0968560525347229
"2003-08-18",10,0.258282806759261
"2003-08-18",4,0.0645707016898153
"2003-07-30",21,0.193712105069446
"2003-07-30",3,0.0968560525347229
"2003-07-30",9,0.225997455914353
"2003-06-23",2,0.129141403379631
"2003-06-23",8,0.193712105069446
"2003-06-23",20,0.225997455914353
"2002-09-30",6,0.0645707016898153
"2002-09-30",14,0.161426754224538
"2002-09-30",22,0.161426754224538
"2002-08-19",21,0.225997455914353
"2002-08-19",4,0.322853508449076
"2002-08-19",10,0.225997455914353
"2002-07-29",4,0.0645707016898153
"2002-07-29",10,0.0968560525347229
"2002-07-29",21,0.0968560525347229
"2002-06-17",20,0.225997455914353
"2002-06-17",10,0.225997455914353
"2002-06-17",4,0.129141403379631
"2001-09-17",4,0.129141403379631
"2001-09-17",12,0.161426754224538
"2001-09-17",22,0.129141403379631
"2001-08-21",22,0.129141403379631
"2001-08-21",10,0.129141403379631
"2001-08-21",4,0.129141403379631
"2001-07-23",4,0.129141403379631
"2001-07-23",20,0.225997455914353
"2001-07-23",10,0.161426754224538
"2001-06-25",20,0.129141403379631
"2001-06-25",2,0.0968560525347229
"2001-06-25",8,0.0968560525347229
"2001-05-30",4,0.129141403379631
"2000-10-03",NA,0.129141403379631
"2000-10-03",NA,0.161426754224538
"2000-10-03",NA,0.161426754224538
"2000-09-06",NA,0.129141403379631
"2000-09-06",NA,0.129141403379631
"2000-09-06",NA,0.0968560525347229
"2000-08-13",NA,0.161426754224538
"2000-08-13",NA,0.193712105069446
"2000-08-13",NA,0.161426754224538
"2000-07-24",NA,0.0968560525347229
"2000-07-24",NA,0.0968560525347229
"2000-07-24",NA,0.129141403379631
"2000-07-06",NA,0.225997455914353
"2000-07-06",NA,0.129141403379631
"2000-07-06",NA,0.225997455914353
"2000-06-14",NA,0.193712105069446
"2000-06-14",NA,0.193712105069446
"2000-06-14",NA,0.129141403379631
"1999-10-12",NA,0.161426754224538
"1999-10-12",NA,0.161426754224538
"1999-10-12",NA,0.193712105069446
"1999-09-22",NA,0.193712105069446
"1999-09-22",NA,0.193712105069446
"1999-09-22",NA,0.161426754224538
"1999-09-02",NA,0.161426754224538
"1999-09-02",NA,0.129141403379631
"1999-09-02",NA,0.258282806759261
"1999-08-10",NA,0.225997455914353
"1999-08-10",NA,0.0968560525347229
"1999-08-10",NA,0.225997455914353
"1999-07-20",NA,0.258282806759261
"1999-07-20",NA,0.0645707016898153
"1999-07-20",NA,0.193712105069446
"1999-06-28",NA,0.193712105069446
"1999-06-28",NA,0.161426754224538
"1999-06-28",NA,0.161426754224538
"1999-06-07",NA,0.54885096436343
"1999-06-07",NA,0.258282806759261
"1999-06-07",NA,0.258282806759261
"1998-09-28",NA,0.161426754224538
"1998-09-28",NA,0.161426754224538
"1998-09-09",NA,0.193712105069446
"1998-09-09",NA,0.54885096436343
"1998-09-09",NA,0.129141403379631
"1998-07-29",NA,0.0968560525347229
"1998-07-29",NA,0.225997455914353
"1998-07-29",NA,0.0645707016898153
"1998-07-06",NA,0.161426754224538
"1998-07-06",NA,0.161426754224538
"1998-07-06",NA,0.129141403379631
"1998-06-16",NA,0.516565613518522
"1998-06-16",NA,0.451994911828707
"1998-06-16",NA,0.161426754224538
"1998-05-27",NA,0.0322853508449076
"1998-05-27",NA,0.0322853508449076
"1998-05-27",NA,0.0322853508449076
"1997-10-06",NA,0.225997455914353
"1997-10-06",NA,0.0968560525347229
"1997-10-06",NA,0.0645707016898153
"1997-09-10",NA,0.0645707016898153
"1997-09-10",NA,0.161426754224538
"1997-09-10",NA,0.0968560525347229
"1997-08-12",NA,0.161426754224538
"1997-08-12",NA,0.0645707016898153
"1997-08-12",NA,0.0645707016898153
"1997-07-22",NA,0.129141403379631
"1997-07-22",NA,0.419709560983799
"1997-07-22",NA,0.193712105069446
"1997-07-07",NA,0.290568157604169
"1997-07-07",NA,0.0968560525347229
"1997-07-07",NA,0.225997455914353
"1997-06-03",NA,0.0322853508449076
"1997-06-03",NA,0.0322853508449076
"1997-06-03",NA,0.0322853508449076
"1996-10-02",NA,0.193712105069446
"1996-10-02",NA,0.161426754224538
"1996-10-02",NA,0.225997455914353
"1996-09-04",NA,0.193712105069446
"1996-09-04",NA,0.129141403379631
"1996-09-04",NA,0.161426754224538
"1996-08-14",NA,0.161426754224538
"1996-08-14",NA,0.258282806759261
"1996-08-14",NA,0.225997455914353
"1996-07-24",NA,0.129141403379631
"1996-07-24",NA,0.0968560525347229
"1996-07-24",NA,0.290568157604169
"1996-07-02",NA,0.161426754224538
"1996-07-02",NA,0.193712105069446
"1996-07-02",NA,0.193712105069446
"1996-06-12",NA,0.193712105069446
"1996-06-12",NA,0.355138859293984
"1996-06-12",NA,0.193712105069446
"1996-05-22",NA,0.193712105069446
"1996-05-22",NA,0.258282806759261
"1996-05-22",NA,0.161426754224538
"1995-09-30",NA,0.290568157604169
"1995-09-30",NA,0.161426754224538
"1995-09-30",NA,0.258282806759261
"1995-09-05",NA,0.161426754224538
"1995-09-05",NA,0.129141403379631
"1995-09-05",NA,0.161426754224538
"1995-08-10",NA,0.129141403379631
"1995-08-10",NA,0.0645707016898153
"1995-08-10",NA,0.129141403379631
"1995-07-13",NA,0.193712105069446
"1995-07-13",NA,0.258282806759261
"1995-07-13",NA,0.290568157604169
"1995-06-16",NA,0.0645707016898153
"1995-06-16",NA,0.0968560525347229
"1995-06-16",NA,0.0968560525347229
"1995-05-26",NA,0.129141403379631
"1995-05-26",NA,0.129141403379631
"1995-05-26",NA,0.322853508449076
"1995-03-10",NA,0.129141403379631
"1995-03-10",NA,0.161426754224538
"1994-09-14",NA,0.0645707016898153
"1994-09-14",NA,0.0968560525347229
"1994-09-14",NA,0.0968560525347229
"1994-08-19",NA,0.0968560525347229
"1994-08-19",NA,0.193712105069446
"1994-08-19",NA,0.0645707016898153
"1994-07-29",NA,0.322853508449076
"1994-07-29",NA,0.387424210138892
"1994-07-29",NA,0.0968560525347229
"1994-07-07",NA,0.0322853508449076
"1994-07-07",NA,0.0322853508449076
"1994-07-07",NA,0.0322853508449076
"1993-10-17",NA,0.322853508449076
"1993-10-17",NA,0.129141403379631
"1993-10-17",NA,0.258282806759261
"1993-09-05",NA,0.129141403379631
"1993-09-05",NA,0.0645707016898153
"1993-09-05",NA,0.161426754224538
"1993-08-22",NA,0.258282806759261
"1993-08-22",NA,0.193712105069446
"1993-08-22",NA,0.0968560525347229
"1993-08-08",NA,0.0968560525347229
"1993-08-08",NA,0.129141403379631
"1993-08-08",NA,0.0968560525347229
"1993-07-25",NA,0.225997455914353
"1993-07-25",NA,0.129141403379631
"1993-07-25",NA,0.129141403379631
"1993-07-11",NA,0.193712105069446
"1993-07-11",NA,0.161426754224538
"1993-07-11",NA,0.129141403379631
"1993-06-27",NA,0.290568157604169
"1993-06-27",NA,0.290568157604169
"1993-06-27",NA,0.258282806759261
"1993-06-13",NA,0.161426754224538
"1993-06-13",NA,0.161426754224538
"1993-06-13",NA,0.225997455914353
"1993-05-30",NA,0.387424210138892
"1993-05-30",NA,0.290568157604169
"1993-05-30",NA,0.225997455914353
"1992-08-28",NA,0.0645707016898153
"1992-07-29",NA,0.0968560525347229
"1992-07-01",NA,0.0645707016898153
"1992-05-26",NA,0.0322853508449076
"1991-08-27",NA,0.0645707016898153
"1991-07-30",NA,0.0322853508449076
"1991-06-28",NA,0.0645707016898153
"1991-05-28",NA,0.0968560525347229
"1990-08-28",NA,0.290568157604169
"1990-06-21",NA,0.193712105069446
"1989-08-30",NA,0.0322853508449076
"1989-08-30",NA,0.0322853508449076
"1989-08-30",NA,0.0645707016898153
"1989-07-25",NA,0.0322853508449076
"1989-07-25",NA,0.0645707016898153
"1989-06-28",NA,0.0645707016898153
"1989-06-28",NA,0.0968560525347229
"1989-06-28",NA,0.0322853508449076
"1989-05-24",NA,0.225997455914353
"1989-05-24",NA,0.193712105069446
"1989-05-24",NA,0.129141403379631
"1988-09-07",NA,0.258282806759261
"1988-09-07",NA,0.322853508449076
"1988-09-07",NA,0.129141403379631
"1988-08-11",NA,0.193712105069446
"1988-08-11",NA,0.258282806759261
"1988-07-14",NA,0.0968560525347229
"1988-07-14",NA,0.0645707016898153
"1987-09-03",NA,0.258282806759261
"1987-09-03",NA,0.0968560525347229
"1987-09-03",NA,0.0968560525347229
"1987-08-11",NA,0.0322853508449076
"1987-08-11",NA,0.0322853508449076
"1987-08-11",NA,0.0322853508449076
"1987-07-01",NA,0.0322853508449076
"1987-07-01",NA,0.0968560525347229
"1987-07-01",NA,0.0322853508449076
"1987-05-29",NA,0.0645707016898153
"1987-05-29",NA,0.0968560525347229
"1987-05-29",NA,0.0645707016898153
"1986-09-02",NA,0.0645707016898153
"1986-09-02",NA,0.0968560525347229
"1986-09-02",NA,0.129141403379631
"1986-08-03",NA,0.0645707016898153
"1986-08-03",NA,0.0645707016898153
"1986-08-03",NA,0.129141403379631
"1986-07-03",NA,0.516565613518522
"1986-07-03",NA,0.742563069432876
"1986-07-03",NA,0.355138859293984
"2018-09-17",21,0.193712105069446
"2018-09-17",11.5,0.258282806759261
"2018-09-17",4.5,0.0968560525347229
"2018-08-13",21,0.193712105069446
"2018-08-13",10,0.322853508449076
"2018-08-13",3.5,0.129141403379631
"2018-07-24",20.5,0.161426754224538
"2018-07-24",9.5,0.193712105069446
"2018-07-24",3,0.129141403379631
"2018-06-18",3,0.161426754224538
"2018-06-18",20.5,0.193712105069446
"2018-06-18",8.5,0.193712105069446
"2019-10-14",30.5,0.322853508449076
"2019-10-10",30,0.193712105069446
"2019-09-30",30,0.290568157604169
"2019-09-24",29,0.161426754224538
"2019-09-24",20.5,0.161426754224538
"2019-09-24",11,0.129141403379631
"2019-09-24",5,0.129141403379631
"2019-09-16",25,0.161426754224538
"2019-09-05",26,0.161426754224538
"2019-08-19",30,0.225997455914353
"2019-08-19",22,0.161426754224538
"2019-08-19",10,0.161426754224538
"2019-08-19",3.5,0.129141403379631
"2019-08-12",28.5,0.225997455914353
"2019-07-29",28,0.161426754224538
"2019-07-29",22,0.129141403379631
"2019-07-29",9.5,0.129141403379631
"2019-07-29",3,0.0968560525347229
"2019-06-17",20,0.193712105069446
"2019-06-17",8.5,0.161426754224538
"2019-06-17",3.5,0.129141403379631
"2019-05-08",15,0.129141403379631
"2019-05-08",1,0.129141403379631
"2020-10-29",29,0.193712105069446
"2020-10-22",31,0.258282806759261
"2020-09-29",28.5,0.322853508449076
"2020-09-15",5,0.129141403379631
"2020-09-15",11.5,0.129141403379631
"2020-09-15",22,0.193712105069446
"2020-09-15",NA,0.225997455914353
"2020-08-11",28,0.161426754224538
"2020-08-11",4,0.0968560525347229
"2020-08-11",20.5,0.161426754224538
"2020-08-11",10,0.129141403379631
"2020-07-15",20,0.161426754224538
"2020-07-15",9.5,0.161426754224538
"2020-07-15",3.5,0.0645707016898153
"2020-06-22",19.5,0.129141403379631
"2020-06-22",7,0.161426754224538
"2020-06-22",2,0.129141403379631
"2020-06-03",8.5,0.129141403379631
"2020-06-03",20,0.0968560525347229
"2020-06-03",4,0.129141403379631
"2020-02-12",29.5,0.193712105069446
"2020-02-12",8,0.129141403379631
