DateTime,Fsed_oxy,Fsed_oxy.1,Fsed_oxy.2,RMSE
2022-04-21 10:37:12,-32.776776924717,-5.25423474646541,-0.174176955158895,105.595323229611
2022-04-21 10:36:47,-32.7668855067449,-5.36304394897132,-0.14650712578943,105.418008587995
2022-04-21 10:36:22,-32.7275390567314,-5.25531246842221,-0.135958423954001,106.673348938328
2022-04-21 10:35:56,-32.8122881310608,-5.17662581409068,-0.198282190214396,108.064561725843
2022-04-21 10:35:31,-32.7943453741962,-5.30053221277045,-0.205435800514145,107.976701266803
2022-04-21 10:35:06,-32.7945171999574,-5.50761202259985,-0.165057490866552,107.470522655702
2022-04-21 10:34:42,-32.8613988601,-5.09695315504863,-0.260139065567166,108.158734531064
2022-04-21 10:34:17,-32.7610722561975,-5.26180007134788,-0.161542383026756,106.521693936554
2022-04-21 10:33:53,-32.842525192904,-5.33884383394913,-0.237112825386593,109.523063115806
2022-04-21 10:33:27,-32.7971346158984,-5.23014498554502,-0.225420931169626,107.858968708057
2022-04-21 10:33:03,-32.7395176646635,-5.26998704883391,-0.18514237025089,104.04330762138
2022-04-21 10:32:39,-32.8747074304934,-5.22658962547729,-0.251015807092127,106.520854061312
2022-04-21 10:32:15,-32.8082006359544,-5.23230270253963,-0.217762916528638,109.549972433571
2022-04-21 10:31:52,-32.7977377039441,-5.14936216719386,-0.198101990346203,105.326406230251
2022-04-21 10:31:28,-32.9297773165928,-5.28676551341948,-0.310928372588045,105.927614319575
2022-04-21 10:31:04,-32.9002152773058,-5.32578204904117,-0.275040648110249,108.99453206094
2022-04-21 10:30:38,-32.7078849614397,-5.19125255345776,-0.122448570727702,106.314186574414
2022-04-21 10:30:13,-32.7332577897882,-5.10310234568108,-0.149183715990926,108.26447079164
2022-04-21 10:29:48,-32.7383167226272,-5.12273266735709,-0.16425200382724,108.764981766226
2022-04-21 10:29:23,-32.8566788172972,-5.26806887894008,-0.2525571798374,105.705295755517
2022-04-21 10:28:58,-32.7713938207785,-5.22031454781694,-0.164563041106476,107.489889071861
2022-04-21 10:28:33,-32.7457308871294,-4.96618682714827,-0.16812948733104,106.888971972679
2022-04-21 10:28:08,-32.7637168996004,-5.29447783249014,-0.176482487104028,107.67152475551
2022-04-21 10:27:44,-32.7650219095204,-5.07702532030117,-0.190928411079518,105.869550704927
2022-04-21 10:27:18,-32.7241715614936,-5.15235553418152,-0.137647276567929,104.186027445356
2022-04-21 10:26:50,-32.8569631133789,-5.18075728415737,-0.246558222298191,104.03398967131
2022-04-21 10:26:24,-32.8265112584151,-5.33646719654385,-0.194295410860569,108.667103122454
2022-04-21 10:25:59,-32.7845420141073,-5.34379020547496,-0.183933881028082,106.407299164685
2022-04-21 10:25:34,-32.8331556322025,-5.47931689051322,-0.152840722674036,106.084402705792
2022-04-21 10:25:09,-32.8009841831695,-5.37887203109107,-0.179490563498447,105.367598708407
2022-04-21 10:24:43,-32.7406279284916,-5.46259335063915,-0.107198549570665,106.256393614035
2022-04-21 10:24:18,-32.7060131210869,-5.25511968505771,-0.119923106727118,107.906339156608
2022-04-21 10:23:53,-32.7142955950569,-5.29271713024967,-0.108396721181016,108.5466212036
2022-04-21 10:23:27,-32.6951160885124,-5.25244184779352,-0.0962343523537257,106.511807194065
2022-04-21 10:23:03,-32.7718772453262,-5.34451405714798,-0.146871959994947,107.120576226982
2022-04-21 10:22:40,-32.736937430158,-5.24706865599249,-0.117744962254996,105.800007450458
2022-04-21 10:22:17,-32.8333540533393,-5.26297717608282,-0.200434451921286,104.201372625135
2022-04-21 10:21:53,-32.7912515292962,-5.44879549343068,-0.134728027666043,105.323751078842
2022-04-21 10:21:30,-32.8013659050794,-5.53329051249135,-0.175146393299411,107.269749658178
2022-04-21 10:21:06,-32.7704288271355,-5.43702723892343,-0.133118531009995,107.391041100701
2022-04-21 10:20:43,-32.7873020820872,-5.28625425627912,-0.186295300510704,104.938187056322
2022-04-21 10:20:18,-32.7894273945591,-5.1762116706514,-0.172038351063279,104.221840165412
2022-04-21 10:19:53,-32.7899103036866,-5.13052380972133,-0.181801848680333,109.201542727704
2022-04-21 10:19:29,-32.6997364316932,-5.25661094588851,-0.0988386876274383,104.919146613604
2022-04-21 10:19:06,-32.9365448503027,-5.38475327369508,-0.268420034527988,107.408632827757
2022-04-21 10:18:43,-32.7288356338843,-5.24080236321674,-0.150741411520517,106.896357308045
2022-04-21 10:18:19,-32.7465887663258,-5.14733374578957,-0.163376524976311,108.348746744887
2022-04-21 10:17:55,-32.7286276512124,-5.20309591919474,-0.138082301926751,107.873989778946
2022-04-21 10:17:31,-32.7385086462379,-5.27828817742836,-0.137097791249936,107.712107053137
2022-04-21 10:17:08,-32.8196748272819,-5.30851386992976,-0.190027937804938,105.701488131847
2022-04-21 10:16:44,-32.7185557098112,-5.23474042584161,-0.130918384956257,107.583720486579
2022-04-21 10:16:21,-32.7521146060937,-5.24670766534934,-0.1731674229903,108.474283985737
2022-04-21 10:15:57,-32.7365004054325,-5.22803632860106,-0.156208854237359,108.453684369616
2022-04-21 10:15:34,-32.7887474918418,-5.09444567956636,-0.192752268434603,106.636116483282
2022-04-21 10:15:11,-32.7415583625347,-5.13072850608465,-0.163748188484661,105.574284099305
2022-04-21 10:14:47,-32.703764457948,-5.26524359561166,-0.121630995164416,105.506290404675
2022-04-21 10:14:24,-32.7722779429284,-5.3865576966563,-0.184249647935378,106.927949570184
2022-04-21 10:14:01,-32.7711774863284,-5.08917007953005,-0.196677938293664,107.485520705643
2022-04-21 10:13:38,-32.7981715011375,-5.13068244299811,-0.217047485700927,107.432432088821
2022-04-21 10:13:15,-32.7684000459874,-5.22919025666613,-0.185622841872103,105.638804538904
2022-04-21 10:12:51,-32.6246569868799,-4.99822077416678,-0.0998498482901979,108.187627637708
2022-04-21 10:12:28,-32.8181293771109,-4.96604379438885,-0.242918133613575,104.761711052934
2022-04-21 10:12:05,-32.7581207151008,-5.18469510270646,-0.18957100139485,107.683089199633
2022-04-21 10:11:42,-32.7268264024918,-5.27052691619669,-0.141448541735482,104.063061782627
2022-04-21 10:11:18,-32.8195403610744,-5.40127036580761,-0.218576038948491,108.798280734134
2022-04-21 10:10:55,-32.7620819728337,-5.25386220138188,-0.1865970007449,105.363912456173
2022-04-21 10:10:32,-32.7825568156587,-5.2260332055869,-0.198505307668146,103.989041457712
2022-04-21 10:10:09,-32.7090617374125,-5.21971525736558,-0.12910952615286,106.703562879601
2022-04-21 10:09:45,-32.7547028846955,-5.14008763345232,-0.186411833149311,108.340702554275
2022-04-21 10:09:22,-32.7718370043894,-5.24809928664143,-0.184345958845601,105.169176160567
2022-04-21 10:08:59,-32.8378941876057,-5.3183646522764,-0.188918956742267,106.902041263184
2022-04-21 10:08:36,-32.7890479968079,-5.21426061376441,-0.211098322849423,106.980242424934
2022-04-21 10:08:13,-32.763037292429,-5.23825127805411,-0.176537240496515,108.886708610823
2022-04-21 10:07:50,-32.6961720654208,-5.19749537950485,-0.137611017037429,107.40946299279
2022-04-21 10:07:27,-32.7643512081106,-5.20375449313104,-0.181529858453995,102.808041914232
2022-04-21 10:07:04,-32.6146931264273,-5.04725403755304,-0.0730768440548033,107.837344757421
2022-04-21 10:06:41,-32.721656883794,-5.18291789305616,-0.155040386659859,106.074804283757
2022-04-21 10:06:17,-32.7105524032451,-5.16950555944864,-0.146759771724916,105.102814729098
2022-04-21 10:05:54,-32.7301861697337,-5.32943795079044,-0.156148292778049,107.663014590761
2022-04-21 10:05:31,-32.6514596164949,-4.84409092176242,-0.121985885633073,106.72465888061
2022-04-21 10:05:08,-32.6939588945301,-5.28207890339807,-0.131117279960677,105.675121595676
2022-04-21 10:04:45,-32.7433388054383,-5.36818077453376,-0.125958109208145,107.42419040998
2022-04-21 10:04:21,-32.6873240508509,-5.14095165716279,-0.142397688373791,107.360402325789
2022-04-21 10:03:58,-32.6007479719917,-4.87155885679923,-0.0904800612767218,106.016715049737
2022-04-21 10:03:34,-32.7866276297286,-5.53520143149334,-0.182461394333185,107.107231799831
2022-04-21 10:03:10,-32.6446234473736,-5.32152901571225,-0.102705925893162,107.463455810269
2022-04-21 10:02:46,-32.7249697098109,-5.3644773074609,-0.135742999227158,109.499632573363
2022-04-21 10:02:23,-32.6092807684102,-5.12803338067366,-0.069895608623888,104.93802495085
2022-04-21 10:01:57,-32.7132468530842,-4.9337433673846,-0.194217120829752,109.142996243939
2022-04-21 10:01:33,-32.6838222347043,-5.02804234888478,-0.131080925199367,109.452743628352
2022-04-21 10:01:08,-32.6250265576119,-5.28565383571974,-0.0806034996225335,108.524361370127
2022-04-21 10:00:44,-32.7786022265264,-5.47443535512102,-0.163217518036809,107.903981625176
2022-04-21 10:00:19,-32.7449995486136,-5.24899175435333,-0.17278663518864,104.325823877007
2022-04-21 09:59:53,-32.6957173125556,-5.35110846521049,-0.107244722462585,107.88035114706
2022-04-21 09:59:28,-32.6945061199581,-4.91995495102672,-0.165721805104457,107.222331096954
2022-04-21 09:59:05,-32.5884055101757,-5.11619695964688,-0.0434893224755548,107.491251370525
2022-04-21 09:58:42,-32.6625773804544,-5.20106410784013,-0.112396847425067,107.923709870876
2022-04-21 09:58:18,-32.6821910613117,-5.30297350463808,-0.0887905838222771,105.5638369206
2022-04-21 09:57:55,-32.7218635754229,-5.36179207080484,-0.152094260586626,104.405613707364
2022-04-21 09:57:32,-32.7280315668761,-5.16398708709065,-0.152638005532843,104.281999033755
2022-04-21 09:57:09,-32.6944063755667,-5.28864763658375,-0.107311216722344,108.599057637798
2022-04-21 09:56:46,-32.740027248455,-4.98490076645727,-0.177512501544133,106.844100189688
2022-04-21 09:56:22,-32.6609635801776,-5.1921344748833,-0.0915246386693163,103.91661950735
2022-04-21 09:55:59,-32.6422949610142,-4.89711820072249,-0.113892519456744,108.673378761669
2022-04-21 09:55:36,-32.6202580810663,-5.13005903684475,-0.0507800826147964,108.568866508359
2022-04-21 09:55:13,-32.7025231032725,-5.18854862383661,-0.140612227008994,104.571809645975
2022-04-21 09:54:50,-32.6828023552318,-5.05219938634429,-0.114981501173915,107.02536777636
2022-04-21 09:54:27,-32.7270430029197,-5.16464888825627,-0.119673752030298,108.204173707351
2022-04-21 09:54:03,-32.7141934930782,-5.09630457576351,-0.148354141736224,106.70505637431
2022-04-21 09:53:40,-32.7157496283428,-4.9841400965016,-0.152587860540304,107.382056785648
2022-04-21 09:53:17,-32.6434483621123,-5.01801881428054,-0.12019901569165,107.877868087781
2022-04-21 09:52:54,-32.6999674718432,-4.93758279891013,-0.160523015535041,107.499337662041
2022-04-21 09:52:30,-32.6774633451826,-5.02440367727706,-0.139300173100395,106.057018045046
2022-04-21 09:52:07,-32.6938959766527,-5.07452949145409,-0.132243908403428,107.739218036369
2022-04-21 09:51:44,-32.667158664864,-4.99293781872358,-0.113605168023096,106.802098564188
2022-04-21 09:51:21,-32.6248451361911,-5.04853444537672,-0.0990672612940706,107.696927950468
2022-04-21 09:50:58,-32.6442062655964,-5.04292194536413,-0.0890668211699044,106.044784691683
2022-04-21 09:50:35,-32.6505434447623,-5.03512792598134,-0.10469704407117,105.996849750844
2022-04-21 09:50:12,-32.7027973180942,-4.9804230483122,-0.142037154916565,105.973252339106
2022-04-21 09:49:48,-32.6582005197396,-5.06954026566044,-0.110984401893194,106.30929757792
2022-04-21 09:49:25,-32.6812295921928,-5.05475873855592,-0.0963447581394057,107.473531686478
2022-04-21 09:49:02,-32.6319486283322,-4.87954382628785,-0.106333341849556,106.017969858468
2022-04-21 09:48:39,-32.6382839614275,-5.04044293058593,-0.0968979530981429,104.495314195149
2022-04-21 09:48:15,-32.6709404904121,-5.0825079828848,-0.114170740517988,107.561206131252
2022-04-21 09:47:52,-32.6103334852318,-5.11740380688961,-0.0500831880761936,107.776278118045
2022-04-21 09:47:29,-32.6476169447462,-5.0934619553146,-0.0879306344931976,108.683728934785
2022-04-21 09:47:06,-32.6799953292763,-5.06425276931791,-0.105474130527668,107.766561599801
2022-04-21 09:46:42,-32.6620983824898,-5.17442798134879,-0.113905917248594,108.807360050831
2022-04-21 09:46:19,-32.6169834744175,-4.95199663139444,-0.0672690722762006,106.994071013019
2022-04-21 09:45:56,-32.6665997469632,-5.09592076109962,-0.0847605219530436,107.287327079083
2022-04-21 09:45:33,-32.6272488497609,-5.06103081674492,-0.078822648992567,106.708974738802
2022-04-21 09:45:10,-32.6602687860589,-5.09676537759863,-0.09412406367111,106.95227549395
2022-04-21 09:44:46,-32.6201991028871,-5.14842421361036,-0.0505010268200863,106.653465235188
2022-04-21 09:44:23,-32.6679177327209,-5.17607563090295,-0.114386034687357,104.304730160644
2022-04-21 09:43:59,-32.6583277734524,-5.09506770345094,-0.104360062229919,107.225634465239
2022-04-21 09:43:36,-32.6155714393187,-4.99697115819195,-0.0670153630377612,103.096702012117
2022-04-21 09:43:12,-32.6823889566456,-5.03259112675747,-0.131987397983099,106.203057137328
2022-04-21 09:42:49,-32.5823802954552,-5.1173477901377,-0.042929386200516,103.42320091365
2022-04-21 09:42:26,-32.5941328377184,-5.12914919597188,-0.0852060490510524,106.650364804739
2022-04-21 09:42:03,-32.6400210198759,-4.93432325014906,-0.124810956719344,107.380016064405
2022-04-21 09:41:39,-32.678008755034,-5.07141865740638,-0.117534494001568,106.590245344154
2022-04-21 09:41:16,-32.6700825526567,-4.90845201055135,-0.157565011162454,105.820545358988
2022-04-21 09:40:53,-32.6847449672776,-4.98798242149734,-0.13292281871033,105.713209976798
2022-04-21 09:40:30,-32.6954768981759,-5.40051260775473,-0.0794923233420022,107.598948863255
2022-04-21 09:40:07,-32.696523706673,-5.1159864063636,-0.10908770386979,106.348495046828
2022-04-21 09:39:44,-32.588419599032,-5.01570830000429,-0.0959435428481648,105.174258446159
2022-04-21 09:39:21,-32.6755453753127,-4.9872125545908,-0.144734087651464,106.099380624512
2022-04-21 09:38:58,-32.6858894496961,-5.2154974052643,-0.113415935277473,107.645714179114
2022-04-21 09:38:34,-32.6034646328192,-4.92051272622636,-0.104560498804037,106.633061627202
2022-04-21 09:38:11,-32.6807922264279,-5.08977526159028,-0.121500286340975,103.203963818885
2022-04-21 09:37:48,-32.6235022249912,-4.96632237390178,-0.0787820796496987,106.880180044756
2022-04-21 09:37:25,-32.5595827824566,-4.84473235476342,-0.0566048136285247,107.856852035031
2022-04-21 09:37:02,-32.6543413660086,-5.01329234419141,-0.120968066827601,106.081313552229
2022-04-21 09:36:39,-32.6830185925904,-4.90674978042077,-0.122833100692812,107.287973242289
2022-04-21 09:36:16,-32.6355267492411,-5.03405262181378,-0.0903748187734337,106.613908809195
2022-04-21 09:35:52,-32.6083868470537,-4.81420645950913,-0.0552491629415961,106.937670611036
2022-04-21 09:35:29,-32.6239911947143,-4.76353016256622,-0.120674899666206,108.510864226887
2022-04-21 09:35:06,-32.6686651372196,-5.20636194116478,-0.0611652549535364,107.066396461585
2022-04-21 09:34:42,-32.649365379786,-4.94815602653537,-0.102457344945091,107.82999035887
2022-04-21 09:34:19,-32.6439170543521,-5.06582525089176,-0.0778272332365155,108.902918199084
2022-04-21 09:33:56,-32.563619979563,-4.79688474601154,-0.104910311866444,107.297185844709
2022-04-21 09:33:33,-32.6352027346497,-5.00164510139148,-0.0635515325062812,107.263566876523
2022-04-21 09:33:10,-32.5914195156852,-4.93156714144659,-0.0813532012316642,106.988644334716
2022-04-21 09:32:47,-32.6489645189445,-4.99102823582613,-0.0868792494784856,108.252990207844
2022-04-21 09:32:24,-32.6235560898923,-4.90548495151298,-0.0955109134116618,104.331702092961
2022-04-21 09:32:00,-32.7232110627998,-4.92857552412939,-0.137215566844354,108.042591711464
2022-04-21 09:31:37,-32.6400438703047,-4.88464589542448,-0.10235523596171,104.769410172995
2022-04-21 09:31:14,-32.5921429365663,-4.8686459750736,-0.0821441534347471,106.829856429561
2022-04-21 09:30:50,-32.6143283906443,-4.7032548283164,-0.134120224230987,107.336794356611
2022-04-21 09:30:27,-32.5776820170742,-4.74978205845866,-0.105200305382525,105.502159063406
2022-04-21 09:30:04,-32.6279854957921,-5.03542001902243,-0.0763259401046952,108.050041040427
2022-04-21 09:29:41,-32.6329820094321,-4.88133025335215,-0.10630554964542,105.234097496115
2022-04-21 09:29:17,-32.7043960490173,-5.07580296832302,-0.0964156441939217,107.78611396609
2022-04-21 09:28:54,-32.6637629599242,-4.74642927615661,-0.170723669548167,107.870954567038
2022-04-21 09:28:31,-32.7216812250459,-4.88871378225729,-0.15311444188805,107.098774280948
2022-04-21 09:28:07,-32.6270290548724,-4.96024300696008,-0.101768308609184,105.046840585545
2022-04-21 09:27:44,-32.6683011131799,-4.93668071921188,-0.133204363910401,106.16498059917
2022-04-21 09:27:20,-32.630248035059,-4.99832832147712,-0.132523654649496,108.166470146975
2022-04-21 09:26:57,-32.6572024828737,-5.26153702373031,-0.0886441180783315,107.559195129927
2022-04-21 09:26:33,-32.6197032759857,-4.80276155676594,-0.133494210899002,107.224242777904
2022-04-21 09:26:09,-32.7695607841953,-5.33186263692859,-0.130105464502755,108.688359290143
2022-04-21 09:25:46,-32.6265416854995,-5.42907986731434,-0.0514240924281637,106.841923966638
2022-04-21 09:25:23,-32.6952360627835,-4.90447730433777,-0.122309127372969,106.647202373095
2022-04-21 09:24:59,-32.7041337776611,-5.06694085169456,-0.144684359522241,108.191178783903
2022-04-21 09:24:36,-32.6326545907734,-4.85420340523689,-0.135620092136808,106.9155838762
2022-04-21 09:24:13,-32.6941701238617,-4.96657491106066,-0.100614497346552,105.981821286051
2022-04-21 09:23:50,-32.7285805081303,-5.28250209971239,-0.108501481646808,105.461363250345
2022-04-21 09:23:27,-32.5722287935455,-4.87614457255616,-0.0774110016096685,107.364465869052
2022-04-21 09:23:03,-32.6542003891125,-5.01752901073708,-0.120087603591134,102.909129675455
2022-04-21 09:22:40,-32.7067852088538,-5.06357555551267,-0.0826685061625057,109.284481586925
2022-04-21 09:22:17,-32.5816524593962,-5.04604910807903,-0.0625013275080306,106.08227108769
2022-04-21 09:21:54,-32.6532823617663,-5.3312377739795,-0.0480080412599122,107.328526448498
2022-04-21 09:21:30,-32.7121230867912,-5.22063420227435,-0.087629511383966,108.207723798259
2022-04-21 09:21:07,-32.6771245126762,-5.12844974543527,-0.10712835066882,108.500553858102
2022-04-21 09:20:44,-32.6241007298952,-4.84477096427217,-0.127523593135912,107.449610713744
2022-04-21 09:20:21,-32.7429488626555,-4.88428514180301,-0.185812071239194,107.799169244239
2022-04-21 09:19:58,-32.6082982913845,-4.84215135178101,-0.105219775405427,104.85522712229
2022-04-21 09:19:34,-32.6807191429473,-5.37314369588338,-0.0533087363207194,106.868324737522
2022-04-21 09:19:11,-32.7175458060129,-4.80715579550374,-0.146063288492503,106.880575814111
2022-04-21 09:18:48,-32.723753883649,-4.97209097572297,-0.19269371881451,104.549885416209
2022-04-21 09:18:25,-32.6885029244825,-4.54926613680468,-0.18629030523433,107.945097374646
2022-04-21 09:18:02,-32.7390265164917,-4.80916360498998,-0.216666416165484,107.896491083332
2022-04-21 09:17:38,-32.6996552347179,-4.79331105168077,-0.141043002778776,107.233572665747
2022-04-21 09:17:15,-32.5469908529022,-4.69695147777723,-0.105847759880206,107.590802445635
2022-04-21 09:16:52,-32.7159462581442,-4.96679221081734,-0.183450801666645,108.236641835446
2022-04-21 09:16:28,-32.7044409342272,-5.08335068382079,-0.0795665100787026,103.855051583711
2022-04-21 09:16:05,-32.7677403014947,-4.68166188165989,-0.179175261214606,107.425924991033
2022-04-21 09:15:42,-32.6762602382994,-5.17369441774783,-0.116569582263956,107.325996171064
2022-04-21 09:15:19,-32.7787680101259,-4.5807473539246,-0.188527421201563,107.306197393719
2022-04-21 09:14:55,-32.6359390934561,-5.10770968025159,-0.109248233314375,105.125666797761
2022-04-21 09:14:32,-32.7000875924275,-4.89995720198588,-0.118664629027435,108.27743001547
2022-04-21 09:14:08,-32.7095288073996,-4.58779238112078,-0.194224895031844,105.077128884461
2022-04-21 09:13:45,-32.7564858834854,-4.74323072965249,-0.177143523459918,106.740005355539
2022-04-21 09:13:22,-32.7215817568273,-4.80155315028487,-0.128892988329032,106.241476588902
2022-04-21 09:12:58,-32.689783216171,-4.70602535138773,-0.162094276499065,103.995305528948
2022-04-21 09:12:34,-32.7847275433991,-4.84520709425799,-0.153192439258508,109.014019489508
2022-04-21 09:12:10,-32.7094731421967,-4.89490923332215,-0.143088685912613,104.969160342
2022-04-21 09:11:46,-32.8058107720099,-5.28586082739008,-0.149215396568518,109.098868633418
2022-04-21 09:11:20,-32.8137155883373,-4.98535962714978,-0.147750806568016,105.935628919485
2022-04-21 09:10:54,-32.6665921593369,-4.93390524943614,-0.114122564603651,109.034252925629
2022-04-21 09:10:27,-32.7286056863788,-4.65452158803645,-0.135291237058457,108.572983317929
2022-04-21 09:10:01,-32.6970320655789,-4.79383685328957,-0.147858911390127,105.196583299966
2022-04-21 09:09:35,-32.6876507107631,-5.26301637503168,-0.0969247282392161,108.291466297346
2022-04-21 09:09:09,-32.7150266932662,-4.8698511475566,-0.123669791917763,109.112389602567
2022-04-21 09:08:44,-32.676266105192,-5.33760894693516,-0.0915510054707234,107.438297616586
2022-04-21 09:08:18,-32.7223720150669,-4.9457674697188,-0.117118500195325,107.078353392676
2022-04-21 09:07:52,-32.6904626177531,-5.06984519263416,-0.108046866889733,107.587604675792
2022-04-21 09:07:27,-32.626464266569,-5.41264589255931,-0.0680727537486803,105.673426058848
2022-04-21 09:07:02,-32.7404019359736,-5.1537135037694,-0.141635991243941,106.560648471863
2022-04-21 09:06:36,-32.7585430326612,-4.93304184491858,-0.152578135064392,103.267740435077
2022-04-21 09:06:10,-32.7382937316966,-4.99530323693924,-0.133026768167731,104.045704310683
2022-04-21 09:05:44,-32.7903093331937,-5.10528806684031,-0.128775620788833,108.616628992574
2022-04-21 09:05:18,-32.8977728906174,-5.0170459171656,-0.196765937070801,106.139517046514
2022-04-21 09:04:52,-32.6677667023705,-4.9081727261379,-0.131516335031179,106.031611694429
2022-04-21 09:04:27,-32.7887131573813,-5.12301953244184,-0.162628782950542,107.025084010841
2022-04-21 09:04:02,-32.66204163224,-5.42891690574703,-0.0906200136682571,107.023947020312
2022-04-21 09:03:35,-32.7430978746381,-5.33452492986194,-0.11789367534346,108.914619249592
2022-04-21 09:03:10,-32.7815836617985,-5.15932667719645,-0.152048966209584,107.975460843201
2022-04-21 09:02:44,-32.7773142872169,-5.05510458730917,-0.16311451157971,104.701413897272
2022-04-21 09:02:20,-32.6945038898284,-4.98145465491914,-0.134202727141549,103.648608247759
2022-04-21 09:01:56,-32.839404931941,-5.24788526486044,-0.14060954101042,105.318012238148
2022-04-21 09:01:32,-32.6723209924488,-5.25282351120837,-0.0560184831831201,104.368013530457
2022-04-21 09:01:08,-32.8226025015867,-5.32044576880707,-0.152040711844407,107.779952852082
2022-04-21 09:00:43,-32.780532532991,-5.17253004665368,-0.171750042019074,103.743765176687
2022-04-21 09:00:17,-32.7114552878186,-5.08421909765115,-0.132383006347215,106.927387071786
2022-04-21 08:59:52,-32.8136856102522,-5.00856924084921,-0.197378930058395,106.870283807255
2022-04-21 08:59:28,-32.67431684748,-5.22462487004474,-0.104079314687453,107.047788121834
